,test,fname,workload,bpk,Z,ZD,N,fpr_monkey,fpr_binarysearch,fpr_scan,t_monkey,t_binarysearch,t_scan,zeroes
0,test1,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.0,0,1,0.033176699999999996,0.033176699999999996,0.033176699999999996,0.00706262,7.1515999999999994e-06,6.5076e-06,0.0
1,test1,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.0,0,1,0.0014024,0.0014024,0.0014024,0.00701536,6.8836000000000005e-06,6.3107e-06,0.0
2,test1,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.0,0,1,5.92801e-05,5.92801e-05,5.92801e-05,0.00759256,7.1196e-06,6.4249e-06,0.0
3,test1,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.0,0,1,2.5058000000000002e-06,2.5058000000000002e-06,2.5058000000000002e-06,0.00767321,6.9764e-06,8.0097e-06,0.0
4,test1,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.0,0,1,1.05922e-07,1.05922e-07,1.05922e-07,0.00901096,7.6725e-06,6.9433e-06,0.0
5,test1,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.0,0,1,4.4773800000000005e-09,4.4773800000000005e-09,4.4773800000000005e-09,0.00718409,8.199e-06,6.8061e-06,0.0
6,test1,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.0,0,1,1.89261e-10,1.89261e-10,1.89261e-10,0.00758598,7.1261e-06,6.4435e-06,0.0
7,test1,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.0,0,1,8.00018e-12,8.00019e-12,8.00018e-12,0.00785615,7.0915e-06,6.4197000000000006e-06,0.0
8,test1,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.0,3,1,0.0652317,0.0652317,0.0652317,0.00644347,6.535700000000001e-06,6.293e-06,0.0
9,test1,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.0,3,1,0.00684171,0.00684171,0.00684171,0.00669315,6.7363e-06,6.5282000000000004e-06,0.0
10,test1,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.0,3,1,0.0007175819999999999,0.0007175819999999999,0.0007175819999999999,0.00694736,6.8313e-06,6.0551e-06,0.0
11,test1,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.0,3,1,7.526229999999999e-05,7.526229999999999e-05,7.526229999999999e-05,0.00734007,6.5673e-06,6.2833000000000005e-06,0.0
12,test1,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.0,3,1,7.893760000000001e-06,7.893760000000001e-06,7.893760000000001e-06,0.00727159,6.723099999999999e-06,6.0673e-06,0.0
13,test1,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.0,3,1,8.27924e-07,8.27924e-07,8.27924e-07,0.00715777,6.4884e-06,6.0236e-06,0.0
14,test1,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.0,3,1,8.683539999999999e-08,8.683539999999999e-08,8.683539999999999e-08,0.0079795,6.6987e-06,6.224400000000001e-06,0.0
15,test1,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.0,3,1,9.10758e-09,9.10759e-09,9.10758e-09,0.00702195,6.4223e-06,6.0154e-06,0.0
16,test1,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.25,0,1,0.263196,0.263196,0.263196,0.00936718,1.1164400000000001e-05,1.08953e-05,8.0
17,test1,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.25,0,1,0.162774,0.162774,0.162774,0.011777600000000001,1.02422e-05,9.240499999999999e-06,0.0
18,test1,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.25,0,1,0.100676,0.100676,0.100676,0.0110357,9.8272e-06,8.8853e-06,0.0
19,test1,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.25,0,1,0.0622683,0.0622683,0.0622683,0.0131984,9.8452e-06,8.8065e-06,0.0
20,test1,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.25,0,1,0.038513099999999995,0.038513099999999995,0.038513099999999995,0.012703200000000001,1.0106e-05,8.9383e-06,0.0
21,test1,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.25,0,1,0.0238205,0.0238205,0.0238205,0.013013299999999998,9.7792e-06,8.8489e-06,0.0
22,test1,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.25,0,1,0.014733000000000001,0.014733000000000001,0.014733000000000001,0.013438999999999998,1.0499300000000001e-05,8.9596e-06,0.0
23,test1,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.25,0,1,0.00911243,0.00911243,0.00911243,0.0134871,9.754199999999999e-06,8.795700000000001e-06,0.0
24,test1,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.25,3,1,0.25305500000000003,0.25305500000000003,0.25305500000000003,0.00885093,1.39823e-05,1.3935999999999998e-05,25.0
25,test1,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.25,3,1,0.153516,0.153516,0.153516,0.0115176,1.0833599999999999e-05,9.5849e-06,1.0
26,test1,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.25,3,1,0.09494939999999999,0.09494939999999999,0.09494939999999999,0.0121626,1.06472e-05,9.5895e-06,0.0
27,test1,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.25,3,1,0.0587265,0.0587265,0.0587265,0.012637700000000002,1.1940699999999999e-05,9.4782e-06,0.0
28,test1,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.25,3,1,0.0363225,0.0363225,0.0363225,0.012654899999999998,1.0251099999999999e-05,9.0137e-06,0.0
29,test1,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.25,3,1,0.0224656,0.0224656,0.0224656,0.013914,9.9931e-06,8.9215e-06,0.0
30,test1,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.25,3,1,0.013895,0.013895,0.013895,0.013860299999999997,1.00034e-05,9.0208e-06,0.0
31,test1,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.25,3,1,0.00859411,0.00859411,0.00859411,0.013817099999999999,9.9265e-06,8.864500000000001e-06,0.0
32,test1,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.5,0,1,0.24804299999999999,0.24804299999999999,0.24804299999999999,0.0109566,1.04528e-05,9.0675e-06,0.0
33,test1,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.5,0,1,0.153415,0.153415,0.153415,0.01196,1.0533699999999999e-05,9.456799999999999e-06,0.0
34,test1,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.5,0,1,0.09488780000000001,0.09488780000000001,0.09488780000000001,0.0131839,1.1054700000000001e-05,9.4195e-06,0.0
35,test1,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.5,0,1,0.0586884,0.0586884,0.0586884,0.0125711,1.0132799999999999e-05,8.797200000000001e-06,0.0
36,test1,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.5,0,1,0.0362989,0.0362989,0.0362989,0.014394299999999999,1.02102e-05,8.8543e-06,0.0
37,test1,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.5,0,1,0.022451,0.022451,0.022451,0.014643399999999999,1.02222e-05,8.784e-06,0.0
38,test1,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.5,0,1,0.013886,0.013886,0.013886,0.0152173,1.02201e-05,8.9661e-06,0.0
39,test1,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.5,0,1,0.00858853,0.00858853,0.00858853,0.0148567,1.016e-05,8.7813e-06,0.0
40,test1,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.5,3,1,0.405606,0.405606,0.405606,0.0103309,1.3058499999999999e-05,1.2906500000000001e-05,16.0
41,test1,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.5,3,1,0.249516,0.249516,0.249516,0.0118251,1.04306e-05,9.0308e-06,0.0
42,test1,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.5,3,1,0.154326,0.154326,0.154326,0.012527,1.07544e-05,9.4542e-06,0.0
43,test1,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.5,3,1,0.0954512,0.0954512,0.0954512,0.013262000000000001,1.0405e-05,9.085199999999999e-06,0.0
44,test1,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.5,3,1,0.05903680000000001,0.05903680000000001,0.05903680000000001,0.0148,1.02999e-05,9.0134e-06,0.0
45,test1,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.5,3,1,0.0365145,0.0365144,0.0365145,0.014856399999999999,1.02951e-05,8.739099999999999e-06,0.0
46,test1,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.5,3,1,0.022584299999999998,0.022584299999999998,0.022584299999999998,0.014157499999999998,1.04023e-05,9.1389e-06,0.0
47,test1,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.5,3,1,0.0139684,0.0139684,0.0139684,0.014909200000000001,1.1868599999999998e-05,9.054199999999999e-06,0.0
48,test1,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.75,0,1,0.451057,0.451057,0.451057,0.011774600000000001,1.13925e-05,9.6427e-06,0.0
49,test1,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.75,0,1,0.27898,0.27898,0.27898,0.010953000000000001,1.0544200000000001e-05,9.3153e-06,0.0
50,test1,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.75,0,1,0.17255,0.17255,0.17255,0.014177100000000002,1.0886300000000001e-05,1.10502e-05,0.0
51,test1,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.75,0,1,0.106723,0.106723,0.106723,0.013768200000000001,1.0312799999999999e-05,1.09672e-05,0.0
52,test1,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.75,0,1,0.0660082,0.0660082,0.0660082,0.0158634,1.3731199999999998e-05,1.1400599999999999e-05,0.0
53,test1,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.75,0,1,0.0408263,0.0408263,0.0408263,0.014524200000000001,1.1420799999999999e-05,9.7046e-06,0.0
54,test1,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.75,0,1,0.0252512,0.0252512,0.0252512,0.013213999999999998,1.03947e-05,8.8348e-06,0.0
55,test1,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.75,0,1,0.0156179,0.0156179,0.0156179,0.013949799999999998,1.0795e-05,9.3056e-06,0.0
56,test1,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.75,3,1,0.413771,0.413771,0.413771,0.00878104,1.19427e-05,1.25825e-05,19.0
57,test1,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.75,3,1,0.25516300000000003,0.25516300000000003,0.25516300000000003,0.0121934,1.0584900000000001e-05,9.2772e-06,1.0
58,test1,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.75,3,1,0.157817,0.157817,0.157817,0.011609600000000001,1.00676e-05,9.167200000000001e-06,0.0
59,test1,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.75,3,1,0.0976105,0.0976105,0.0976105,0.012212100000000002,9.9835e-06,9.0474e-06,0.0
60,test1,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.75,3,1,0.060372300000000004,0.060372300000000004,0.060372300000000004,0.013486099999999999,1.0681199999999999e-05,9.2172e-06,0.0
61,test1,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.75,3,1,0.0373405,0.0373405,0.0373405,0.0129045,9.663099999999999e-06,8.6692e-06,0.0
62,test1,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.75,3,1,0.0230952,0.0230952,0.0230952,0.0123369,1.0064e-05,8.8462e-06,0.0
63,test1,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.75,3,1,0.0142844,0.0142844,0.0142844,0.011750499999999999,9.8082e-06,8.6188e-06,0.0
64,test1,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,1.0,0,1,0.47529399999999994,0.47529399999999994,0.47529399999999994,0.00996024,1.01915e-05,8.932e-06,0.0
65,test1,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,1.0,0,1,0.293971,0.293971,0.293971,0.011376100000000002,1.13475e-05,9.6049e-06,0.0
66,test1,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,1.0,0,1,0.181822,0.181822,0.181822,0.0123833,1.00098e-05,8.7921e-06,0.0
67,test1,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,1.0,0,1,0.11245699999999999,0.11245699999999999,0.11245699999999999,0.013044700000000001,1.0083500000000001e-05,9.0334e-06,0.0
68,test1,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,1.0,0,1,0.0695552,0.0695552,0.0695552,0.0123416,9.7507e-06,8.6527e-06,0.0
69,test1,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,1.0,0,1,0.0430201,0.0430201,0.0430201,0.0133275,9.6982e-06,8.6277e-06,0.0
70,test1,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,1.0,0,1,0.026608,0.026608,0.026608,0.0131249,9.8585e-06,8.8478e-06,0.0
71,test1,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,1.0,0,1,0.0164571,0.0164571,0.0164571,0.01366,1.0205700000000001e-05,9.1614e-06,0.0
72,test1,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,1.0,3,1,0.339872,0.339872,0.339872,0.010544,1.0714200000000002e-05,1.03692e-05,7.0
73,test1,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,1.0,3,1,0.20976199999999998,0.20976199999999998,0.20976199999999998,0.0117511,1.15497e-05,9.3834e-06,0.0
74,test1,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,1.0,3,1,0.12973800000000002,0.12973800000000002,0.12973800000000002,0.0118339,9.667e-06,8.6598e-06,0.0
75,test1,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,1.0,3,1,0.0802436,0.0802436,0.0802436,0.012612200000000002,1.0066399999999999e-05,8.783099999999999e-06,0.0
76,test1,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,1.0,3,1,0.049630900000000006,0.049630900000000006,0.049630900000000006,0.012999,1.1094e-05,8.4847e-06,0.0
77,test1,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,1.0,3,1,0.030696800000000003,0.030696800000000003,0.030696800000000003,0.012994499999999999,1.00511e-05,8.573200000000001e-06,0.0
78,test1,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,1.0,3,1,0.0189861,0.0189861,0.0189861,0.013330700000000001,9.4712e-06,8.4469e-06,0.0
79,test1,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,1.0,3,1,0.0117429,0.0117429,0.0117429,0.013148400000000001,9.443200000000001e-06,8.4712e-06,0.0
80,test10,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.0,0,1,0.0393462,0.0393462,0.0393462,0.00881406,8.1306e-06,7.2996e-06,0.0
81,test10,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.0,0,1,0.00217947,0.00217947,0.00217947,0.00890037,7.9989e-06,7.1534e-06,0.0
82,test10,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.0,0,1,0.000120725,0.000120725,0.000120725,0.00910352,7.8977e-06,8.8314e-06,0.0
83,test10,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.0,0,1,6.68721e-06,6.68721e-06,6.68721e-06,0.00962596,7.8663e-06,7.1813999999999995e-06,0.0
84,test10,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.0,0,1,3.70418e-07,3.70418e-07,3.70418e-07,0.009874700000000002,8.242400000000001e-06,7.1539e-06,0.0
85,test10,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.0,0,1,2.0518200000000003e-08,2.0518200000000003e-08,2.0518200000000003e-08,0.00980996,7.7242e-06,7.0564e-06,0.0
86,test10,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.0,0,1,1.13655e-09,1.13655e-09,1.13655e-09,0.00965983,9.5591e-06,7.278e-06,0.0
87,test10,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.0,0,1,6.29556e-11,6.29557e-11,6.29556e-11,0.00903195,7.9831e-06,7.3022e-06,0.0
88,test10,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.0,3,1,0.0421457,0.0421457,0.0421457,0.00763596,7.3737e-06,6.8471e-06,0.0
89,test10,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.0,3,1,0.00257433,0.00257434,0.00257433,0.00748178,7.3763e-06,6.767000000000001e-06,0.0
90,test10,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.0,3,1,0.000157245,0.000157245,0.000157245,0.00833323,7.4647e-06,6.8274e-06,0.0
91,test10,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.0,3,1,9.6048e-06,9.6048e-06,9.6048e-06,0.00803836,7.407e-06,6.7521e-06,0.0
92,test10,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.0,3,1,5.86678e-07,5.86678e-07,5.86678e-07,0.00773618,7.5295000000000005e-06,6.7672e-06,0.0
93,test10,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.0,3,1,3.58353e-08,3.58353e-08,3.58353e-08,0.00931876,7.5047e-06,6.954400000000001e-06,0.0
94,test10,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.0,3,1,2.18888e-09,2.18888e-09,2.18888e-09,0.00897826,7.7314e-06,6.9601e-06,0.0
95,test10,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.0,3,1,1.33701e-10,1.33701e-10,1.33701e-10,0.00891012,7.345e-06,6.7022e-06,0.0
96,test10,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.25,0,1,0.406738,0.406738,0.406738,0.00857311,1.1391199999999999e-05,1.20016e-05,18.0
97,test10,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.25,0,1,0.25150100000000003,0.25150100000000003,0.25150100000000003,0.010299700000000002,9.7415e-06,8.7981e-06,0.0
98,test10,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.25,0,1,0.155554,0.155554,0.155554,0.0115177,1.01659e-05,9.0044e-06,0.0
99,test10,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.25,0,1,0.09621030000000001,0.09621030000000001,0.09621030000000001,0.010842000000000001,9.5114e-06,8.7817e-06,0.0
100,test10,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.25,0,1,0.0595063,0.0595063,0.0595063,0.0114619,9.9176e-06,9.1668e-06,0.0
101,test10,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.25,0,1,0.0368048,0.0368048,0.0368048,0.0110143,9.2964e-06,8.386900000000001e-06,0.0
102,test10,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.25,0,1,0.0227638,0.0227638,0.0227638,0.010794,9.6566e-06,8.6947e-06,0.0
103,test10,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.25,0,1,0.014079499999999998,0.014079499999999998,0.014079499999999998,0.0112759,9.56e-06,8.4934e-06,0.0
104,test10,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.25,3,1,0.30194499999999996,0.30194499999999996,0.30194499999999996,0.00808635,1.06756e-05,1.20401e-05,21.0
105,test10,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.25,3,1,0.18062,0.18062,0.18062,0.00951485,1.0503900000000001e-05,9.8036e-06,3.0
106,test10,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.25,3,1,0.11168800000000001,0.11168800000000001,0.11168800000000001,0.0106559,9.5614e-06,8.6382e-06,0.0
107,test10,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.25,3,1,0.0690796,0.0690796,0.0690796,0.0112861,9.4447e-06,8.7868e-06,0.0
108,test10,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.25,3,1,0.042725900000000004,0.042725900000000004,0.042725900000000004,0.0120626,9.160199999999999e-06,8.2411e-06,0.0
109,test10,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.25,3,1,0.026425999999999998,0.026425999999999998,0.026425999999999998,0.011375,9.5086e-06,8.458e-06,0.0
110,test10,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.25,3,1,0.0163446,0.0163446,0.0163446,0.0111431,9.3858e-06,8.3341e-06,0.0
111,test10,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.25,3,1,0.0101092,0.0101092,0.0101092,0.011302600000000001,9.5891e-06,8.3921e-06,0.0
112,test10,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.5,0,1,0.327276,0.327276,0.327276,0.010484700000000001,1.0525299999999999e-05,1.09869e-05,1.0
113,test10,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.5,0,1,0.202421,0.202421,0.202421,0.0121696,9.9455e-06,9.3353e-06,0.0
114,test10,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.5,0,1,0.125198,0.125198,0.125198,0.012390100000000001,1.029e-05,9.2354e-06,0.0
115,test10,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.5,0,1,0.077435,0.077435,0.077435,0.0150369,1.28096e-05,1.1308900000000001e-05,0.0
116,test10,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.5,0,1,0.04789380000000001,0.0478937,0.04789380000000001,0.0159252,1.13694e-05,1.01434e-05,0.0
117,test10,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.5,0,1,0.0296224,0.0296224,0.0296224,0.014184899999999999,1.15589e-05,8.8757e-06,0.0
118,test10,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.5,0,1,0.0183215,0.0183215,0.0183215,0.013614600000000001,1.0410999999999999e-05,9.104e-06,0.0
119,test10,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.5,0,1,0.0113319,0.0113319,0.0113319,0.0133615,9.6861e-06,8.7373e-06,0.0
120,test10,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.5,3,1,0.24088800000000002,0.24088800000000002,0.24088800000000002,0.00981384,1.1383900000000001e-05,1.23593e-05,17.0
121,test10,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.5,3,1,0.148135,0.148135,0.148135,0.011784000000000001,1.0343499999999998e-05,9.7858e-06,1.0
122,test10,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.5,3,1,0.0916218,0.0916218,0.0916218,0.011607600000000001,1.04554e-05,9.6862e-06,1.0
123,test10,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.5,3,1,0.0566682,0.0566682,0.0566682,0.012227600000000002,1.00553e-05,9.3994e-06,1.0
124,test10,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.5,3,1,0.0350494,0.0350494,0.0350494,0.0132029,1.0304500000000001e-05,9.0172e-06,0.0
125,test10,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.5,3,1,0.0216781,0.0216781,0.0216781,0.0121209,1.02189e-05,9.1691e-06,0.0
126,test10,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.5,3,1,0.013408000000000002,0.013408000000000002,0.013408000000000002,0.0127394,1.16793e-05,9.0417e-06,0.0
127,test10,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.5,3,1,0.00829287,0.00829286,0.00829287,0.013121200000000001,1.03247e-05,8.8699e-06,0.0
128,test10,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.75,0,1,0.438064,0.438064,0.438064,0.0125758,1.14195e-05,1.0091799999999999e-05,0.0
129,test10,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.75,0,1,0.270944,0.270944,0.270944,0.012584200000000002,1.08173e-05,9.4857e-06,0.0
130,test10,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.75,0,1,0.167579,0.167579,0.167579,0.014157399999999999,1.0959100000000002e-05,9.768999999999999e-06,0.0
131,test10,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.75,0,1,0.103648,0.103648,0.103648,0.014595400000000001,1.19074e-05,9.492999999999999e-06,0.0
132,test10,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.75,0,1,0.0641066,0.0641066,0.0641066,0.0145283,1.0341199999999998e-05,9.2649e-06,0.0
133,test10,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.75,0,1,0.0396501,0.0396501,0.0396501,0.013005899999999999,1.0584200000000001e-05,9.2261e-06,0.0
