,test,fname,workload,bpk,Z,ZD,N,fpr_monkey,fpr_binarysearch,fpr_scan,t_monkey,t_binarysearch,t_scan,zeroes
736,test9,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.25,0,1,0.412943,0.412943,0.412943,0.0616544,7.57299e-05,7.21993e-05,4.0
737,test9,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.25,0,1,0.255404,0.255404,0.255404,0.0682882,7.192739999999999e-05,6.5901e-05,0.0
738,test9,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.25,0,1,0.157968,0.157968,0.157968,0.0682886,7.21689e-05,6.471729999999999e-05,0.0
739,test9,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.25,0,1,0.09770380000000001,0.09770380000000001,0.09770380000000001,0.0701198,7.238560000000001e-05,6.47594e-05,0.0
740,test9,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.25,0,1,0.060430099999999994,0.060430099999999994,0.060430099999999994,0.0774605,7.22301e-05,6.4572e-05,0.0
741,test9,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.25,0,1,0.037376099999999995,0.037376099999999995,0.037376099999999995,0.08175039999999999,7.57555e-05,6.62329e-05,0.0
742,test9,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.25,0,1,0.0231172,0.0231172,0.0231172,0.0818734,7.92908e-05,6.861689999999999e-05,0.0
743,test9,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.25,0,1,0.0142981,0.0142981,0.0142981,0.0764892,7.25991e-05,6.4895e-05,0.0
744,test9,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.25,3,1,0.154374,0.154374,0.154374,0.0787187,9.008e-05,9.91954e-05,20.0
745,test9,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.25,3,1,0.0944232,0.0944232,0.0944232,0.08343930000000001,8.06047e-05,7.066470000000001e-05,0.0
746,test9,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.25,3,1,0.058401,0.058401,0.058401,0.0812047,8.251370000000001e-05,7.111449999999999e-05,0.0
747,test9,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.25,3,1,0.0361212,0.0361212,0.0361212,0.0799352,7.994810000000001e-05,7.05983e-05,0.0
748,test9,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.25,3,1,0.022341,0.022341,0.022341,0.0923058,8.167640000000001e-05,7.26125e-05,0.0
749,test9,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.25,3,1,0.013818,0.013818,0.013818,0.0832543,8.332290000000001e-05,7.2481e-05,0.0
750,test9,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.25,3,1,0.00854646,0.00854646,0.00854646,0.0933285,8.26508e-05,7.07609e-05,0.0
751,test9,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.25,3,1,0.005286,0.00528601,0.005286,0.08367139999999999,8.43659e-05,7.098590000000001e-05,0.0
752,test9,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.5,0,1,0.41143,0.41143,0.41143,0.0808161,9.093540000000001e-05,7.920340000000001e-05,1.0
753,test9,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.5,0,1,0.25447,0.25447,0.25447,0.0987903,8.53493e-05,7.40255e-05,0.0
754,test9,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.5,0,1,0.157391,0.157391,0.157391,0.105182,8.63601e-05,7.44569e-05,0.0
755,test9,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.5,0,1,0.0973464,0.0973464,0.0973464,0.10464000000000001,8.91508e-05,7.43835e-05,0.0
756,test9,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.5,0,1,0.060209000000000006,0.060209000000000006,0.060209000000000006,0.105754,8.66768e-05,7.44069e-05,0.0
757,test9,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.5,0,1,0.0372394,0.0372394,0.0372394,0.0958919,8.23581e-05,7.103489999999999e-05,0.0
758,test9,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.5,0,1,0.0230327,0.0230327,0.0230327,0.103468,8.64944e-05,7.45605e-05,0.0
759,test9,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.5,0,1,0.0142458,0.0142458,0.0142458,0.0944421,8.44065e-05,7.42e-05,0.0
760,test9,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.5,3,1,0.320356,0.320356,0.320356,0.034518099999999996,5.9744099999999996e-05,6.560399999999999e-05,13.0
761,test9,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.5,3,1,0.196917,0.196917,0.196917,0.0402844,5.4746099999999994e-05,4.77361e-05,0.0
762,test9,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.5,3,1,0.121794,0.121794,0.121794,0.0379296,5.46891e-05,4.91425e-05,0.0
763,test9,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.5,3,1,0.0753297,0.0753297,0.0753297,0.039671899999999996,6.2838e-05,5.3749200000000004e-05,0.0
764,test9,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.5,3,1,0.0465917,0.0465917,0.0465917,0.0407325,5.4843400000000004e-05,4.81599e-05,0.0
765,test9,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.5,3,1,0.0288171,0.0288171,0.0288171,0.0403534,5.20576e-05,4.57032e-05,0.0
766,test9,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.5,3,1,0.017823500000000003,0.017823500000000003,0.017823500000000003,0.039383,5.3242700000000004e-05,4.68395e-05,0.0
767,test9,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.5,3,1,0.0110239,0.0110239,0.0110239,0.038629699999999996,5.39096e-05,4.74279e-05,0.0
768,test9,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.75,0,1,0.396307,0.396307,0.396307,0.0732923,7.96764e-05,6.7969e-05,0.0
769,test9,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.75,0,1,0.245117,0.245117,0.245117,0.08623760000000001,7.59527e-05,6.54814e-05,0.0
770,test9,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.75,0,1,0.151606,0.151606,0.151606,0.0842096,7.792569999999999e-05,6.801640000000001e-05,0.0
771,test9,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.75,0,1,0.0937684,0.0937684,0.0937684,0.0780298,7.8197e-05,6.811979999999999e-05,0.0
772,test9,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.75,0,1,0.057996000000000006,0.057996000000000006,0.057996000000000006,0.087561,7.84711e-05,6.84365e-05,0.0
773,test9,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.75,0,1,0.0358707,0.0358707,0.0358707,0.08663760000000001,7.96186e-05,7.14648e-05,0.0
774,test9,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.75,0,1,0.0221861,0.0221861,0.0221861,0.0841642,7.7792e-05,6.98398e-05,0.0
775,test9,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.75,0,1,0.0137222,0.0137222,0.0137222,0.0850078,7.88151e-05,6.89188e-05,0.0
776,test9,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.75,3,1,0.48744399999999993,0.48744399999999993,0.48744399999999993,0.0823326,9.04343e-05,8.622520000000001e-05,6.0
777,test9,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.75,3,1,0.301121,0.301121,0.301121,0.0851682,8.15011e-05,6.99995e-05,0.0
778,test9,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.75,3,1,0.186244,0.186244,0.186244,0.0831475,7.867800000000001e-05,6.815779999999999e-05,0.0
779,test9,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.75,3,1,0.115192,0.115192,0.115192,0.0879121,7.85829e-05,6.83613e-05,0.0
780,test9,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.75,3,1,0.0712467,0.0712467,0.0712467,0.09193480000000001,8.270760000000001e-05,6.95432e-05,0.0
781,test9,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.75,3,1,0.0440663,0.0440663,0.0440663,0.09125010000000001,8.05719e-05,6.91396e-05,0.0
782,test9,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.75,3,1,0.027255099999999997,0.027255099999999997,0.027255099999999997,0.0888764,7.64184e-05,6.61409e-05,0.0
783,test9,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.75,3,1,0.0168573,0.0168573,0.0168573,0.0872962,7.942640000000001e-05,6.94073e-05,0.0
784,test9,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,1.0,0,1,0.355645,0.355645,0.355645,0.06824,7.71582e-05,6.7834e-05,0.0
785,test9,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,1.0,0,1,0.219967,0.219967,0.219967,0.08118660000000001,7.81606e-05,6.759829999999999e-05,0.0
786,test9,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,1.0,0,1,0.13605,0.13605,0.13605,0.0818283,7.63802e-05,6.67409e-05,0.0
787,test9,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,1.0,0,1,0.0841475,0.0841475,0.0841475,0.0802609,7.63955e-05,6.73256e-05,0.0
788,test9,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,1.0,0,1,0.052045400000000006,0.052045400000000006,0.052045400000000006,0.0878635,7.79317e-05,6.76589e-05,0.0
789,test9,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,1.0,0,1,0.0321902,0.0321902,0.0321902,0.0872232,7.8107e-05,7.000479999999999e-05,0.0
790,test9,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,1.0,0,1,0.019909700000000002,0.019909700000000002,0.019909700000000002,0.08326080000000001,7.38194e-05,6.66996e-05,0.0
791,test9,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,1.0,0,1,0.0123142,0.0123142,0.0123142,0.08358660000000001,7.46735e-05,6.52185e-05,0.0
792,test9,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,1.0,3,1,0.34178200000000003,0.34178200000000003,0.34178200000000003,0.0723842,7.95008e-05,8.363770000000001e-05,13.0
793,test9,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,1.0,3,1,0.21008200000000002,0.21008200000000002,0.21008200000000002,0.0709666,7.29502e-05,6.38149e-05,0.0
794,test9,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,1.0,3,1,0.129936,0.129936,0.129936,0.08166160000000001,7.72099e-05,6.78845e-05,0.0
795,test9,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,1.0,3,1,0.0803659,0.0803659,0.0803659,0.0832616,7.74407e-05,6.64833e-05,0.0
796,test9,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,1.0,3,1,0.0497065,0.0497065,0.0497065,0.08630349999999999,7.67385e-05,6.7326e-05,0.0
797,test9,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,1.0,3,1,0.0307436,0.0307436,0.0307436,0.081817,7.95557e-05,6.835390000000001e-05,0.0
798,test9,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,1.0,3,1,0.019015,0.019015,0.019015,0.0836489,7.98641e-05,6.7419e-05,0.0
799,test9,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,1.0,3,1,0.011760799999999998,0.011760799999999998,0.011760799999999998,0.08258410000000001,7.563619999999999e-05,6.675689999999999e-05,0.0
800,test1,Z0.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,0.0,0,2,0.0384867,0.0384867,0.0384867,0.25587600000000005,9.999120000000001e-05,9.57987e-05,0.0
801,test1,Z0.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,0.0,0,2,0.00204117,0.00204117,0.00204117,0.224527,9.65244e-05,9.52034e-05,0.0
802,test1,Z0.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,0.0,0,2,0.000108255,0.000108255,0.000108255,0.281902,0.000101109,9.49479e-05,0.0
803,test1,Z0.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,0.0,0,2,5.741369999999999e-06,5.741369999999999e-06,5.741369999999999e-06,0.246178,9.617200000000001e-05,9.10033e-05,0.0
804,test1,Z0.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,0.0,0,2,3.04497e-07,3.04497e-07,3.04497e-07,0.277422,0.000100066,9.6376e-05,0.0
805,test1,Z0.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,0.0,0,2,1.6149200000000002e-08,1.6149200000000002e-08,1.6149200000000002e-08,0.278571,0.000105201,9.94192e-05,0.0
806,test1,Z0.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,0.0,0,2,8.564850000000001e-10,8.564850000000001e-10,8.564850000000001e-10,0.287165,0.000103425,9.614440000000001e-05,0.0
807,test1,Z0.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,0.0,0,2,4.54243e-11,4.54242e-11,4.54243e-11,0.277737,0.00010070600000000001,9.62751e-05,0.0
808,test1,Z0.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,0.0,3,2,0.0638622,0.0638622,0.0638622,0.232645,9.71192e-05,9.20493e-05,0.0
809,test1,Z0.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,0.0,3,2,0.00421584,0.00421584,0.00421584,0.245408,9.77676e-05,9.33363e-05,0.0
810,test1,Z0.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,0.0,3,2,0.000278307,0.000278307,0.000278307,0.252808,9.606299999999999e-05,9.24869e-05,0.0
811,test1,Z0.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,0.0,3,2,1.83723e-05,1.83723e-05,1.83723e-05,0.241313,9.50116e-05,9.1872e-05,0.0
812,test1,Z0.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,0.0,3,2,1.2128399999999999e-06,1.2128399999999999e-06,1.2128399999999999e-06,0.25219,9.54704e-05,8.97791e-05,0.0
813,test1,Z0.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,0.0,3,2,8.006550000000001e-08,8.006539999999999e-08,8.006550000000001e-08,0.277028,9.59119e-05,9.25084e-05,0.0
814,test1,Z0.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,0.0,3,2,5.28549e-09,5.28549e-09,5.28549e-09,0.271237,9.200690000000001e-05,8.841639999999999e-05,0.0
815,test1,Z0.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,0.0,3,2,3.4891999999999997e-10,3.4891999999999997e-10,3.4891999999999997e-10,0.28983600000000004,9.59409e-05,9.32941e-05,0.0
816,test1,Z0.25_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,0.25,0,2,0.37750500000000003,0.37750500000000003,0.37750500000000003,0.28961,0.000153905,0.00016120200000000002,31.0
817,test1,Z0.25_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,0.25,0,2,0.233359,0.233359,0.233359,0.33147,0.000144235,0.00012255,0.0
818,test1,Z0.25_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,0.25,0,2,0.144333,0.144333,0.144333,0.350385,0.000149641,0.000124154,0.0
819,test1,Z0.25_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,0.25,0,2,0.0892707,0.0892707,0.0892707,0.34329899999999997,0.000139607,0.000114852,0.0
820,test1,Z0.25_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,0.25,0,2,0.05521419999999999,0.05521419999999999,0.05521419999999999,0.33465700000000004,0.000143747,0.000119404,0.0
821,test1,Z0.25_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,0.25,0,2,0.0341502,0.0341502,0.0341502,0.353686,0.00014183200000000002,0.00011662200000000001,0.0
822,test1,Z0.25_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,0.25,0,2,0.021122,0.021122,0.021122,0.37635100000000005,0.000144007,0.000121288,0.0
823,test1,Z0.25_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,0.25,0,2,0.013064,0.013064,0.013064,0.320121,0.000141405,0.000116858,0.0
824,test1,Z0.25_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,0.25,3,2,0.308168,0.308168,0.308168,0.27317199999999997,0.000160899,0.00018864200000000001,49.0
825,test1,Z0.25_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,0.25,3,2,0.182814,0.182814,0.182814,0.293996,0.00015256,0.000131592,5.0
826,test1,Z0.25_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,0.25,3,2,0.11303900000000001,0.11303900000000001,0.11303900000000001,0.33812800000000004,0.000142236,0.000121665,0.0
827,test1,Z0.25_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,0.25,3,2,0.06991510000000001,0.06991510000000001,0.06991510000000001,0.334146,0.000151388,0.000126655,0.0
828,test1,Z0.25_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,0.25,3,2,0.043242699999999995,0.043242699999999995,0.043242699999999995,0.358151,0.00014617,0.000122975,0.0
829,test1,Z0.25_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,0.25,3,2,0.0267457,0.0267457,0.0267457,0.395175,0.000152177,0.000126236,0.0
830,test1,Z0.25_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,0.25,3,2,0.0165423,0.0165423,0.0165423,0.354717,0.00014288700000000002,0.000121756,0.0
831,test1,Z0.25_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,0.25,3,2,0.0102315,0.0102315,0.0102315,0.362559,0.000144411,0.000123063,0.0
832,test1,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,0.5,0,2,0.249273,0.249273,0.249273,0.297375,0.00014848200000000002,0.000124222,0.0
833,test1,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,0.5,0,2,0.154176,0.154176,0.154176,0.30388699999999996,0.000147081,0.000125386,0.0
834,test1,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,0.5,0,2,0.0953586,0.0953585,0.0953586,0.356205,0.000154086,0.000127592,0.0
835,test1,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,0.5,0,2,0.05897959999999999,0.05897959999999999,0.05897959999999999,0.32337899999999997,0.000149278,0.00012288799999999998,0.0
836,test1,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,0.5,0,2,0.036479000000000004,0.036479000000000004,0.036479000000000004,0.355535,0.000153245,0.000130114,0.0
837,test1,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,0.5,0,2,0.022562400000000003,0.022562400000000003,0.022562400000000003,0.344509,0.000161752,0.00013481700000000002,0.0
838,test1,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,0.5,0,2,0.013954900000000001,0.013954900000000001,0.013954900000000001,0.346853,0.000150018,0.000127379,0.0
839,test1,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,0.5,0,2,0.00863116,0.00863116,0.00863116,0.345645,0.000144327,0.000123422,0.0
840,test1,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,0.5,3,2,0.356994,0.356994,0.356994,0.33182,0.000169502,0.000188929,43.0
841,test1,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,0.5,3,2,0.21665399999999999,0.21665399999999999,0.21665399999999999,0.348182,0.000162126,0.000142695,4.0
842,test1,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,0.5,3,2,0.133996,0.133996,0.133996,0.371046,0.000160772,0.000136664,0.0
843,test1,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,0.5,3,2,0.08287710000000001,0.08287710000000001,0.08287710000000001,0.353724,0.000149828,0.00012662600000000002,0.0
844,test1,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,0.5,3,2,0.0512597,0.0512597,0.0512597,0.382894,0.000149663,0.000126215,0.0
845,test1,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,0.5,3,2,0.0317043,0.0317043,0.0317043,0.41566800000000004,0.000163275,0.00013626100000000002,0.0
846,test1,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,0.5,3,2,0.0196092,0.0196092,0.0196092,0.41018699999999997,0.000162645,0.000135854,0.0
847,test1,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,0.5,3,2,0.0121284,0.0121284,0.0121284,0.40031100000000003,0.00016397900000000002,0.000130164,0.0
848,test1,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,0.75,0,2,0.464222,0.464222,0.464222,0.322361,0.000141824,0.00012392299999999999,0.0
849,test1,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,0.75,0,2,0.287122,0.287122,0.287122,0.33209299999999997,0.000147089,0.000123392,0.0
850,test1,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,0.75,0,2,0.177586,0.177586,0.177586,0.355823,0.000150332,0.00012790799999999998,0.0
851,test1,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,0.75,0,2,0.109838,0.109838,0.109838,0.35681,0.000151775,0.000130972,0.0
852,test1,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,0.75,0,2,0.06793489999999999,0.06793489999999999,0.06793489999999999,0.381655,0.00014921299999999998,0.000126212,0.0
853,test1,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,0.75,0,2,0.042017900000000004,0.042017900000000004,0.042017900000000004,0.369738,0.000151647,0.000127685,0.0
854,test1,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,0.75,0,2,0.0259882,0.0259882,0.0259882,0.35029699999999997,0.000151593,0.00012432,0.0
855,test1,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,0.75,0,2,0.0160738,0.0160738,0.0160738,0.359419,0.000145208,0.000122205,0.0
856,test1,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,0.75,3,2,0.45574899999999996,0.45574899999999996,0.45574899999999996,0.286987,0.000154325,0.00015573,21.0
857,test1,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,0.75,3,2,0.28063499999999997,0.28063499999999997,0.28063499999999997,0.33901,0.000157216,0.000130695,0.0
858,test1,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,0.75,3,2,0.173574,0.173574,0.173574,0.333941,0.000150439,0.000120372,0.0
859,test1,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,0.75,3,2,0.107356,0.107356,0.107356,0.326991,0.000146945,0.000123493,0.0
860,test1,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,0.75,3,2,0.0663999,0.0663999,0.0663999,0.34165,0.000145263,0.000120706,0.0
861,test1,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,0.75,3,2,0.0410686,0.0410686,0.0410686,0.369154,0.000143251,0.00011966200000000001,0.0
862,test1,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,0.75,3,2,0.025401,0.025401,0.025401,0.345467,0.00015086399999999998,0.000126108,0.0
863,test1,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,0.75,3,2,0.015710599999999998,0.015710599999999998,0.015710599999999998,0.341186,0.000146565,0.000124931,0.0
864,test1,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,1.0,0,2,0.495913,0.495913,0.495913,0.319683,0.00015062299999999998,0.00012704,0.0
865,test1,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,1.0,0,2,0.306724,0.306724,0.306724,0.368222,0.000156344,0.000131128,0.0
866,test1,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,1.0,0,2,0.18971,0.18971,0.18971,0.366475,0.00015486,0.000129518,0.0
867,test1,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,1.0,0,2,0.117336,0.117336,0.117336,0.396975,0.000160521,0.00013444,0.0
868,test1,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,1.0,0,2,0.0725727,0.0725727,0.0725727,0.398833,0.000154644,0.000128399,0.0
869,test1,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,1.0,0,2,0.0448864,0.0448864,0.0448864,0.38098899999999997,0.000146039,0.000124678,0.0
870,test1,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,1.0,0,2,0.027762400000000003,0.027762400000000003,0.027762400000000003,0.42357399999999995,0.000161154,0.000135244,0.0
871,test1,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,1.0,0,2,0.017171099999999998,0.017171099999999998,0.017171099999999998,0.375263,0.000155105,0.00012829899999999999,0.0
872,test1,Z1.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,1.0,3,2,0.45095100000000005,0.45095100000000005,0.45095100000000005,0.33658299999999997,0.00016581,0.00016039600000000001,22.0
873,test1,Z1.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,1.0,3,2,0.278009,0.278009,0.278009,0.405533,0.00016670200000000002,0.000134889,0.0
874,test1,Z1.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,1.0,3,2,0.171949,0.171949,0.171949,0.350235,0.000166142,0.000139511,0.0
